student,exercise
3549,"[3, 5, 8, 9, 11, 12, 16, 18, 20]"
3550,"[4, 5, 8, 10, 15]"
3551,"[5, 11, 12, 13, 15, 16, 18, 20]"
3552,"[1, 8, 11, 12, 14, 16, 17, 18, 19, 20]"
3553,"[2, 6, 8, 11, 12, 13, 15, 16, 19, 20]"
3554,"[1, 3, 4, 5, 8, 15, 16, 18]"
3555,"[3, 5, 10, 18, 19, 20]"
3556,"[1, 2, 6, 7, 11, 12, 13, 14, 17]"
3557,"[6, 8, 11, 12, 15, 16, 19, 20]"
3558,"[6, 8, 11, 12, 16, 18, 19]"
3559,"[16, 18, 19, 13]"
3560,"[6, 8, 9, 11, 12, 16, 18, 19, 20]"
3561,"[16, 20]"
3562,"[1, 8, 12, 16, 17, 18, 20]"
3563,"[4, 8, 9, 11, 15, 16, 18, 19, 20]"
3564,"[6, 7]"
3565,"[1, 4, 5, 8, 9, 10, 15, 16]"
3566,"[5, 6, 7, 8, 12, 16, 19]"
3567,"[6, 12, 15, 19, 20]"
3568,"[2, 6, 8, 11, 19]"
3569,"[16, 11, 19, 6]"
3570,"[4, 5, 8, 10, 16, 18, 19, 20]"
3571,"[1, 4, 9, 14, 15, 17, 18]"
3572,"[1, 3, 4, 5, 12, 17, 18]"
3573,"[4, 5, 8, 11, 13, 18]"
3574,"[5, 6, 7, 8, 10, 12, 16, 18]"
3575,"[3, 9, 12, 13, 16, 18, 20]"
3576,"[8, 9, 19]"
3577,"[1, 3, 6, 8, 12, 15, 16, 18, 19, 20]"
3578,"[1, 3, 6, 7, 8, 9, 12, 15, 19]"
3579,"[10, 3, 12, 20]"
3580,"[3, 5, 6, 7, 8, 11, 12, 13, 18, 20]"
3581,"[3, 11, 12, 13, 18, 20]"
3582,"[3, 6, 8, 11, 12, 13, 15, 16, 18]"
3583,"[3, 4, 5, 6, 7, 8, 11, 12, 18, 20]"
3584,"[5, 7, 8, 11, 12, 15, 18]"
3585,"[2, 3, 6, 7, 8, 9, 11, 12, 13, 15]"
3586,"[6, 11, 12, 15, 16, 18, 19]"
3587,"[7, 8, 10, 12, 16]"
3588,"[2, 5, 8, 11, 13, 16, 18, 19, 20]"
3589,"[3, 4, 5, 8, 10, 11, 15, 18]"
3590,"[5, 8, 9, 10, 15, 16]"
3591,"[3, 4, 5, 6, 7, 8, 9, 15]"
3592,"[2, 6, 8, 12, 18, 19]"
3593,"[3, 4, 5, 6, 7, 9, 10, 12, 15, 18]"
3594,"[1, 3, 6, 8, 9, 12, 16, 18, 20]"
3595,"[1, 4, 5, 9, 10, 11, 15, 16, 18, 20]"
3596,"[8, 9, 10, 13]"
3597,"[3, 4, 5, 8, 9, 15, 16, 18]"
3598,"[8, 2, 3, 15]"
3599,"[5, 6, 12, 13, 15]"
3600,"[1, 2, 3, 5, 9, 10, 16, 18, 20]"
3601,"[16, 10, 20, 12]"
3602,"[1, 4, 5, 8, 9, 14, 16, 18, 19, 20]"
3603,"[1, 2, 5, 6, 12, 15, 16, 18, 20]"
3604,"[1, 8, 10, 11, 14, 16, 18, 20]"
3605,"[1, 8, 11, 12, 14, 15, 16]"
3606,"[1, 8, 15, 16, 19, 20]"
3607,"[3, 6, 7, 8, 11, 16]"
3608,"[5, 6, 8, 9, 15, 16, 18]"
3609,"[1, 8, 10, 11, 13, 15, 16, 18, 19, 20]"
3610,"[6, 10, 12, 15, 18, 19]"
3611,"[1, 18]"
3612,"[1, 6, 12, 15, 16, 18, 20]"
3613,"[8, 9, 10, 11, 12, 18, 20]"
3614,"[8, 2, 12, 15]"
3615,"[1, 8, 16, 18, 19, 20]"
3616,"[2, 3, 9, 11, 15, 18, 19, 20]"
3617,"[2, 6, 8, 10, 11, 12, 13, 15, 20]"
3618,"[16, 8]"
3619,"[2, 3, 5, 8, 12, 15, 16, 18, 20]"
3620,"[3, 5, 6, 9, 10, 12, 18, 20]"
3621,"[8, 6]"
3622,"[10, 4, 5, 15]"
3623,"[5, 11, 12, 15, 16, 18, 20]"
3624,"[10, 18, 5]"
3625,"[2, 7, 10, 12, 13]"
3626,"[16, 13, 20, 4]"
3627,"[1, 3, 4, 5, 8, 10, 15, 16, 18]"
3628,"[4, 5, 12, 16, 18]"
3629,"[1, 6, 11, 15, 18, 20]"
3630,"[1, 5, 8, 15, 20]"
3631,"[5, 8, 9, 11, 16, 18]"
3632,"[3, 4, 5, 8, 9, 10, 15, 16, 18, 20]"
3633,"[16, 10, 18, 12]"
3634,"[5, 11, 12, 16, 20]"
3635,"[3, 6, 9, 11, 15, 18, 20]"
3636,"[9, 10, 12]"
3637,"[1, 2, 6, 7, 8, 12, 15, 16, 19, 20]"
3638,"[3, 5, 6, 7, 8, 9, 11, 12, 15, 18]"
3639,"[1, 5, 6, 8, 9, 12, 15, 16, 18]"
3640,"[1, 4, 5, 8, 10, 11, 15, 18, 20]"
3641,"[4, 8, 10, 15, 18, 20]"
3642,"[3, 5, 6, 8, 9, 12, 15, 16, 18, 20]"
3643,"[3, 4, 5, 8, 12, 18]"
3644,"[4, 5, 6, 8, 13, 16, 18, 20]"
3645,"[3, 9, 12, 15, 16, 18]"
3646,"[1, 5, 6, 9, 16, 18, 20]"
3647,"[3, 6, 7, 8, 12, 15, 18, 19, 20]"
3648,"[4, 6, 7, 10, 12, 18]"
3649,"[3, 4, 8, 11, 12, 16, 18, 20]"
3650,"[1, 3, 4, 5, 10, 14, 16, 18, 20]"
3651,"[8, 12, 16, 18, 19, 20]"
3652,"[3, 6, 8, 10, 16, 20]"
3653,"[1, 4, 5, 10, 11, 15, 16, 18, 20]"
3654,"[1, 3, 6, 7, 10, 12, 15, 16, 18, 20]"
3655,"[4, 10, 11, 13, 18, 20]"
3656,"[1, 3, 4, 11, 15, 18]"
3657,"[1, 8, 9, 11, 13, 15, 16, 18, 19]"
3658,"[1, 5, 6, 12, 14, 17, 18, 20]"
3659,"[6, 8, 11, 12, 13, 16, 19]"
3660,"[8, 5]"
3661,"[1, 2, 6, 12, 18]"
3662,"[1, 4, 5, 8, 9, 11, 15, 16, 18, 20]"
3663,"[3, 7, 8, 10, 12, 13, 15]"
3664,"[3, 10, 11, 16, 18, 20]"
3665,"[1, 6, 11, 12, 15, 16, 18]"
3666,"[1, 5, 8, 10, 11, 14, 15, 16, 18, 20]"
3667,"[6, 9, 13, 15, 16, 18, 20]"
3668,"[1, 4, 8, 9, 18]"
3669,"[1, 4, 5, 8, 14, 15, 16, 17, 18, 20]"
3670,"[8, 10, 14, 15, 16, 18]"
3671,"[16, 15, 7]"
3672,"[1, 8, 11, 14, 15, 16, 17, 18, 19, 20]"
3673,"[5, 8, 12, 16, 20]"
3674,"[16, 3, 5, 15]"
3675,"[8, 20, 5, 15]"
3676,"[5, 6, 9, 13, 15, 18]"
3677,"[3, 6, 10, 11, 12, 13, 15, 16, 18, 20]"
3678,"[1, 6, 7, 8, 12, 15, 18, 20]"
3679,"[1, 5, 6, 7, 8, 12, 15, 16, 18, 20]"
3680,"[1, 3, 4, 5, 9, 10, 15, 16, 18, 20]"
3681,"[8, 10, 12, 7]"
3682,"[1, 4, 5, 6, 8, 12, 15, 16, 18, 20]"
3683,"[3, 4, 5, 6, 7, 8, 18]"
3684,"[1, 3, 8, 15, 16, 19, 20]"
3685,"[3, 6, 8, 9, 11, 12, 13, 18, 20]"
3686,"[2, 3, 5, 8, 11, 13, 16]"
3687,"[8, 10, 11, 15, 16, 17, 18, 20]"
3688,"[1, 3, 10, 16, 20]"
3689,"[1, 6, 8, 10, 11, 12, 13, 16, 19, 20]"
3690,"[18, 4]"
3691,"[8, 12, 20]"
3692,"[2, 7, 11, 12, 16, 18]"
3693,"[6, 7, 8, 11, 15, 18]"
3694,"[5, 6, 7, 8, 9, 12, 15, 18]"
3695,"[5, 6, 8, 10, 12, 15]"
3696,"[3, 4, 5, 10, 12, 16, 18, 20]"
3697,"[16, 11, 20, 7]"
3698,"[1, 18, 3, 4]"
3699,"[6, 7, 12, 15, 16, 18, 19, 20]"
3700,"[5, 8, 10, 11, 15, 16, 18]"
3701,"[3, 5, 8, 9, 10, 12, 15, 16, 18]"
3702,"[3, 6, 7, 8, 10, 12, 15, 16, 18, 20]"
3703,"[3, 8, 9, 10, 19, 20]"
3704,"[2, 6, 8, 11, 12, 13, 15, 16, 19, 20]"
3705,"[1, 8, 12, 14, 16, 17, 18, 19, 20]"
3706,"[1, 8, 13, 15, 17]"
3707,"[6, 7, 11, 15, 16, 20]"
3708,"[2, 6, 7, 13, 15, 20]"
3709,"[1, 10, 14, 15, 16, 17, 18]"
3710,"[9, 11, 5]"
3711,"[5, 8, 16, 18, 20]"
3712,"[1, 2, 4, 8, 15, 18, 20]"
3713,"[1, 4, 5, 9, 10, 16, 18, 20]"
3714,"[1, 4, 5, 9, 10, 15, 16, 18, 20]"
3715,"[6, 12, 16, 18, 19]"
3716,"[8, 19, 18, 10]"
3717,"[2, 8, 9, 10, 15, 16, 18, 19, 20]"
3718,"[3, 5, 6, 12, 15, 18, 20]"
3719,"[1, 3, 4, 5, 10, 14, 15, 16, 18, 20]"
3720,"[1, 8, 9, 11, 12, 16, 18, 19, 20]"
3721,"[1, 4, 5, 10, 11, 13, 15, 16, 18, 20]"
3722,"[2, 6, 8, 10, 11, 12, 15, 16, 19, 20]"
3723,"[3, 12, 13, 15]"
3724,"[2, 6, 7, 8, 11, 12, 19, 20]"
3725,"[1, 9, 11, 12, 16, 20]"
3726,"[1, 3, 4, 5, 9, 14, 15, 16, 18, 20]"
3727,"[3, 5, 13, 15, 20]"
3728,"[18, 11, 20, 5]"
3729,"[7, 8, 15, 16, 20]"
3730,"[1, 4, 5, 6, 9, 10, 12, 14, 17, 18]"
3731,"[3, 5, 7, 12, 15, 16, 20]"
3732,"[8, 20]"
3733,"[3, 11, 19, 12]"
3734,"[1, 3, 5, 8, 9, 10, 15, 16, 18, 20]"
3735,"[3, 8, 11, 12, 13, 18, 19, 20]"
3736,"[2, 6, 8, 11, 18, 20]"
3737,"[1, 2, 5, 14, 15, 16, 20]"
3738,[1]
3739,"[16, 1, 18, 11]"
3740,"[1, 3, 5, 8, 10, 14, 15, 16, 18, 20]"
3741,"[3, 5, 8, 9, 11, 13, 15, 16, 18, 20]"
3742,"[3, 12, 15, 16, 20]"
3743,"[16, 8, 20, 12]"
3744,"[6, 7, 8, 12, 15, 16, 18, 19]"
3745,"[8, 11, 12, 15, 16, 18, 19, 20]"
3746,"[2, 6, 8, 11, 12, 13, 16, 18, 19, 20]"
3747,"[6, 9, 12, 16, 18, 20]"
3748,"[4, 5, 6, 7, 8, 9, 12, 16, 18, 20]"
3749,"[3, 6, 7, 12, 16, 18, 20]"
3750,"[8, 16, 20, 15]"
3751,"[8, 11, 20, 13]"
3752,"[3, 4, 5, 8, 18]"
3753,"[3, 5, 9, 11, 13, 15, 18, 20]"
3754,"[1, 4, 8, 15, 20]"
3755,"[1, 4, 5, 8, 9, 11, 16, 18, 20]"
3756,"[8, 9, 12, 13, 15, 16, 20]"
3757,"[1, 4, 5, 10, 14, 15, 16, 17, 18, 20]"
3758,"[2, 6, 8, 9, 12, 20]"
3759,"[1, 17, 14]"
3760,"[8, 10, 11, 15, 16, 18, 19, 20]"
3761,"[1, 8, 10, 14, 15, 16, 17, 18, 20]"
3762,"[3, 6, 7, 9, 10, 12, 15, 16, 18, 20]"
3763,"[1, 3, 6, 8, 9, 12, 15, 16, 18, 20]"
3764,"[16, 18, 5, 15]"
3765,"[1, 6, 8, 12, 14, 15, 19, 20]"
3766,"[1, 6, 8, 10, 12, 15, 16, 18, 19, 20]"
3767,"[5, 8, 10, 11, 13, 15, 16, 18]"
3768,"[3, 8, 10, 12, 15, 16, 18, 20]"
3769,"[1, 10, 19]"
3770,"[3, 8, 9, 10, 11, 13, 15, 16, 20]"
3771,"[3, 4, 8, 17, 18, 19]"
3772,"[3, 6, 7, 8, 10, 12, 15, 20]"
3773,"[1, 12, 13, 15, 20]"
3774,"[4, 5, 8, 11, 13, 15, 16, 18, 20]"
3775,"[1, 18, 4]"
3776,"[6, 11, 12, 13, 18, 20]"
3777,"[1, 4, 5, 8, 9, 16, 18, 20]"
3778,"[2, 20, 7]"
3779,"[3, 5, 6, 11, 12, 13, 15, 16, 18, 20]"
3780,"[1, 3, 4, 5, 8, 14, 16, 17, 18, 20]"
3781,"[16, 10, 11]"
3782,"[1, 8, 11, 14, 16, 17, 18, 20]"
3783,"[2, 5, 6, 8, 9, 11, 12, 16, 20]"
3784,"[1, 8, 11, 14, 15, 16, 17, 18, 20]"
3785,"[1, 3, 5, 8, 9, 10, 11, 16, 18, 20]"
3786,[11]
3787,"[1, 2, 3, 4, 5, 9, 15, 16, 18, 20]"
3788,"[19, 4, 5]"
3789,"[1, 8, 10, 11, 12, 13, 15, 16, 18, 20]"
3790,"[1, 3, 8, 10, 11, 13, 15, 16, 18, 20]"
3791,"[2, 3, 8, 10, 15, 16, 18, 20]"
3792,"[3, 5, 8, 9, 11, 15, 16, 18, 20]"
3793,"[1, 4, 11, 14, 15]"
3794,"[1, 4, 5, 6, 7, 12, 15, 16, 18, 20]"
3795,"[1, 7, 10, 15, 16, 18, 20]"
3796,"[11, 18, 3, 20]"
3797,"[4, 5, 6, 9, 12, 15, 16, 18, 20]"
3798,"[5, 12, 15, 16, 20]"
3799,"[1, 19, 4, 5]"
3800,"[3, 4, 5, 6, 7, 8, 9, 12, 15, 18]"
3801,"[1, 5, 8, 10, 11, 13, 15, 16, 18, 20]"
3802,"[1, 11, 13, 14, 16, 20]"
3803,"[4, 5, 6, 7, 12, 15, 16, 20]"
3804,"[1, 3, 4, 8, 9, 10, 11]"
3805,"[2, 3, 5, 6, 11, 13, 15, 18]"
3806,"[8, 19, 11, 15]"
3807,"[3, 4, 5, 6, 7, 8, 12, 15, 18, 19]"
3808,"[3, 5, 7, 9, 11, 12, 13]"
3809,"[1, 2, 6, 8, 11, 12, 13, 18, 19, 20]"
3810,"[5, 9, 14, 15, 16, 17, 18, 20]"
3811,"[4, 5, 6, 7, 8, 12, 16, 18, 20]"
3812,"[5, 13, 14, 15, 16, 17, 18, 20]"
3813,"[8, 11, 14, 15, 18]"
3814,"[3, 6, 7, 10, 11, 12, 13, 15, 17]"
3815,"[5, 6, 7, 8, 12, 16, 18, 19, 20]"
3816,"[1, 4, 5, 8, 11, 13, 16, 18, 19]"
3817,"[8, 18, 10, 12]"
3818,"[1, 3, 5, 10, 15, 18, 19, 20]"
3819,"[6, 11, 12, 15, 18, 20]"
3820,"[1, 8, 9, 10, 12, 15, 16, 19, 20]"
3821,"[3, 4, 5, 8, 10, 11, 15, 16, 18, 20]"
3822,"[6, 7, 8, 11, 12, 15, 16, 18, 19]"
3823,"[8, 11, 12, 13, 19, 20]"
3824,"[6, 7, 8, 9, 10, 15, 18, 20]"
3825,"[1, 5, 8, 10, 11, 14, 15, 16, 18, 20]"
3826,"[6, 8, 11, 16, 18, 19]"
3827,"[5, 9, 11, 14, 16, 17, 18, 20]"
3828,"[16, 20, 14, 15]"
3829,"[2, 5, 6, 8, 9, 12, 16, 18, 19, 20]"
3830,"[1, 4, 5, 9, 10, 11, 16, 18]"
3831,"[3, 5, 8, 9, 11, 13, 15, 16, 18, 20]"
3832,"[3, 5, 6, 8, 9, 12, 15, 16, 18, 20]"
3833,"[1, 3, 8, 9, 10, 14, 15, 18]"
3834,"[8, 1, 5, 14]"
3835,"[1, 8, 11, 15, 16, 18, 19, 20]"
3836,"[4, 5, 15, 16, 18, 20]"
3837,"[1, 5, 8, 9, 11, 13, 16, 18, 19, 20]"
3838,"[6, 7, 12, 15, 16, 18]"
3839,"[3, 4, 5, 8, 11, 16, 18]"
3840,"[5, 9, 15, 16, 20]"
3841,"[2, 5, 6, 8, 11, 12, 16, 18, 19, 20]"
3842,"[3, 6, 12, 15, 19]"
3843,"[1, 3, 4, 5, 8, 9, 15, 18, 20]"
3844,"[3, 5, 8, 11, 15, 20]"
3845,"[1, 5, 7, 8, 12, 15, 16, 18, 20]"
3846,"[3, 5, 8, 10, 16, 18, 20]"
3847,"[1, 3, 5, 10, 15, 16, 20]"
3848,"[4, 8, 16, 18, 20]"
3849,"[3, 5, 8, 11, 15, 18, 20]"
3850,"[5, 13, 16, 18, 19, 20]"
3851,"[8, 12, 6, 7]"
3852,"[8, 1]"
3853,"[1, 4, 8, 14, 15, 18, 20]"
3854,"[2, 3, 4, 5, 6, 10, 12, 15, 18, 20]"
3855,"[1, 3, 5, 8, 14, 15, 16, 18, 20]"
3856,"[1, 5, 6, 8, 15, 16, 20]"
3857,"[1, 5, 9, 10, 15, 18]"
3858,"[5, 13, 15, 17, 18, 20]"
3859,"[1, 8, 12, 15, 17, 18, 19, 20]"
3860,"[1, 3, 4, 5, 9, 15, 16, 18, 20]"
3861,"[8, 1, 19]"
3862,"[1, 4, 5, 9, 11, 15, 16, 18, 20]"
3863,"[1, 8, 9, 10, 14, 16, 18]"
3864,"[8, 11, 13, 16, 17, 18, 20]"
3865,"[3, 6, 9, 12, 15, 16, 18, 20]"
3866,"[3, 12, 16, 18, 19, 20]"
3867,"[5, 10, 11, 15, 16, 20]"
3868,"[4, 5, 8, 15, 18, 19, 20]"
3869,"[6, 7, 8, 9, 11, 12, 16, 18, 19, 20]"
3870,"[2, 3, 5, 6, 8, 9, 12, 19]"
3871,"[1, 3, 10, 11, 14, 15, 16, 17, 18, 20]"
3872,"[2, 3, 6, 7, 8, 11, 12, 15, 18, 20]"
3873,"[1, 8, 10, 11, 14, 15, 16, 17, 18, 20]"
3874,"[1, 2, 3, 10, 14, 17, 20]"
3875,"[3, 6, 7, 8, 10, 12, 15, 16, 18, 20]"
3876,"[2, 5, 10, 15, 20]"
3877,"[5, 8, 13, 16, 18, 19, 20]"
3878,"[4, 5, 10, 11, 15, 16, 18, 20]"
3879,"[4, 5, 10, 11, 16, 18]"
3880,"[3, 6, 7, 8, 10, 12, 15, 16, 18, 20]"
3881,"[3, 4, 5, 8, 9, 10, 16, 18, 20]"
3882,"[1, 5, 8, 9, 11, 15, 16, 18, 20]"
3883,"[2, 9, 11, 13, 15, 18, 19, 20]"
3884,"[1, 4, 8, 11, 13, 16, 18, 20]"
3885,"[1, 3, 4, 5, 8, 10, 16, 20]"
3886,"[1, 2, 6, 8, 16, 20]"
3887,"[4, 5, 10, 15, 16, 18, 20]"
3888,"[1, 4, 5, 11, 13, 14, 15, 16, 18, 20]"
3889,"[3, 6, 7, 9, 11, 12, 18]"
3890,"[1, 3, 5, 8, 10, 11, 15, 16, 18, 20]"
3891,"[1, 3, 5, 10, 11, 16, 20]"
3892,"[5, 6, 7, 9, 11, 12, 16, 18]"
3893,"[4, 8, 11, 13, 15, 18, 20]"
3894,"[1, 8, 15, 16, 18]"
3895,"[2, 7, 8, 11, 12, 16, 18]"
3896,"[2, 3, 6, 7, 8, 11, 12, 15, 18, 19]"
3897,"[9, 18, 3, 12]"
3898,"[3, 8, 10, 11, 16, 20]"
3899,"[1, 3, 4, 5, 8, 9, 15, 16, 18, 20]"
3900,"[1, 4, 5, 8, 11, 12, 15, 16, 18]"
3901,"[6, 8, 11, 12, 16, 18, 20]"
3902,"[2, 4, 5, 8, 10, 11, 15, 16, 18, 20]"
3903,"[3, 4, 8, 10, 15, 16, 18, 20]"
3904,"[2, 3, 5, 6, 8, 12, 15, 16, 18, 20]"
3905,"[3, 5, 6, 7, 8, 9, 10, 12, 15, 18]"
3906,"[1, 3, 4, 5, 10, 11, 16, 18, 20]"
3907,"[3, 8, 10, 11, 12, 13, 16, 18, 20]"
3908,"[1, 2, 5, 8, 9, 10, 15, 18, 20]"
3909,"[1, 3, 8, 11, 15, 16, 18, 19, 20]"
3910,"[1, 3, 8, 11, 13, 15, 18]"
3911,"[5, 12, 13, 15, 20]"
